current_race_date,track,race_no,horse,trainer_name,jockey_name,trainer_canonical,jockey_canonical,combo_canonical,connection_evidence_status,trainer_track_read,trainer_distance_read,trainer_prep_read,trainer_market_read,jockey_track_read,jockey_distance_read,jockey_heavy_read,combo_read,connection_strength,connection_band,connection_score,connection_angle_1,connection_angle_2,connection_angle_3,connection_risk_1,connection_narrative,evidence_quality,join_quality
2026-06-26,BALLARAT SYNTHETIC,5,BLISS BOMB,LLOYD KENNEWELL,HARRY COFFEY,LMKENNEWELL,HTCOFFEY,LMKENNEWELL|HTCOFFEY,STRONG_CONNECTION,Limited sample,"Trainer over sprint trips: 360 starts, 13.6% win, 42.5% place, A/E 1.00, ROI -23.3%","Trainer prep profile: 400 starts, NEUTRAL, ELITE SAMPLE, win lift +1.0pts, place lift +0.8pts","Trainer market profile: 908 starts, 12.7% win, 38.5% place, A/E 0.90, ROI -18.6%",Limited sample,"Jockey over sprint trips: 1381 starts, 12.4% win, 37.4% place, A/E 0.96, ROI -39.8%",Not applicable today,"Trainer/jockey combination: 8 starts, 37.5% win, 62.5% place, A/E 1.59, ROI +17.5%",ELITE,ELITE,83,Trainer distance profile: 42.5% place from 360 starts,Trainer market profile: 38.5% place from 908 starts,Trainer/jockey combination: A/E 1.59 from 8 starts,,BLISS BOMB has a elite connection read. Trainer distance profile: 42.5% place from 360 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,5,BELLA ANGELICA,TOM DABERNIG,TEO NUGENT,TDABERNIG,TMNUGENT,TDABERNIG|TMNUGENT,STRONG_CONNECTION,Limited sample,"Trainer over sprint trips: 522 starts, 18.0% win, 42.7% place, A/E 1.22, ROI -7.1%","Trainer prep profile: 440 starts, NEUTRAL, ELITE SAMPLE, win lift -0.3pts, place lift -0.4pts","Trainer market profile: 1518 starts, 14.4% win, 36.6% place, A/E 1.02, ROI -22.6%",Limited sample,"Jockey over sprint trips: 814 starts, 9.6% win, 29.4% place, A/E 0.86, ROI -35.5%",Not applicable today,"Trainer/jockey combination: 9 starts, 11.1% win, 11.1% place, A/E 1.89, ROI +0.0%",STRONG,STRONG,61,Trainer distance profile: A/E 1.22 from 522 starts,Trainer/jockey combination: A/E 1.89 from 9 starts,"Trainer prep profile: 440 starts, NEUTRAL, ELITE SAMPLE, win lift -0.3pts, place lift -0.4pts",,BELLA ANGELICA has a strong connection read. Trainer distance profile: A/E 1.22 from 522 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,MAGNARDO,REECE GOODWIN,BAILEY KINNINMONT,RJGOODWIN,BRKINNINMONT,RJGOODWIN|BRKINNINMONT,STRONG_CONNECTION,Limited sample,"Trainer over short trips: 204 starts, 12.3% win, 36.8% place, A/E 0.88, ROI -52.9%","Trainer prep profile: 331 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift +2.0pts","Trainer market profile: 990 starts, 11.6% win, 35.7% place, A/E 0.90, ROI -29.4%",Limited sample,"Jockey over short trips: 84 starts, 8.3% win, 27.4% place, A/E 1.09, ROI -12.4%",Not applicable today,Limited sample,POSITIVE,POSITIVE,45,Jockey distance profile: A/E 1.09 from 84 starts,"Trainer prep profile: 331 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift +2.0pts",Trainer SP profile: ROI +95.0% from 20 starts,,MAGNARDO has a positive connection read. Jockey distance profile: A/E 1.09 from 84 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,MISS REMSKI,LUKE WILLIAMS,CHRISTINE PULS,LWILLIAMS,CPULS,LWILLIAMS|CPULS,STRONG_CONNECTION,Limited sample,"Trainer over short trips: 22 starts, 4.5% win, 13.6% place, A/E 1.24, ROI +18.2%","Trainer prep profile: 29 starts, NEUTRAL, MODERATE, win lift -5.6pts, place lift -10.0pts | Combo prep profile: 6 starts, LOW SAMPLE, LOW SAMPLE, win lift +7.6pts, place lift +22.7pts","Trainer market profile: 71 starts, 5.6% win, 16.9% place, A/E 1.24, ROI +1.4%",Limited sample,"Jockey over short trips: 1082 starts, 5.2% win, 17.0% place, A/E 0.73, ROI -50.6%",Not applicable today,"Trainer/jockey combination: 11 starts, 9.1% win, 27.3% place, A/E 1.92, ROI +136.4%",ELITE,ELITE,100,Trainer distance profile: A/E 1.24 from 22 starts,Trainer market profile: A/E 1.24 from 71 starts,Trainer/jockey combination: A/E 1.92 from 11 starts,Jockey distance profile: below market expectation,MISS REMSKI has a elite connection read. Trainer distance profile: A/E 1.24 from 22 starts.,HIGH,CANONICAL_BRIDGE
2026-06-26,BALLARAT SYNTHETIC,6,BANJETTE,DENNIS JULIUS,MOLLY BOURKE,DQJULIUS,MGBOURKE,DQJULIUS|MGBOURKE,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 36 starts, 13.9% win, 33.3% place, A/E 1.55, ROI +65.3%","Trainer prep profile: 64 starts, MILD PREP CONTEXT EDGE, STRONG, win lift +0.7pts, place lift +12.7pts","Trainer market profile: 154 starts, 5.2% win, 23.4% place, A/E 0.64, ROI -46.5%",Limited sample,Limited sample,Not applicable today,Limited sample,STRONG,STRONG,65,Trainer distance profile: A/E 1.55 from 36 starts,"Trainer prep profile: 64 starts, MILD PREP CONTEXT EDGE, STRONG, win lift +0.7pts, place lift +12.7pts",,Trainer market profile: below market expectation,BANJETTE has a strong connection read. Trainer distance profile: A/E 1.55 from 36 starts.,MEDIUM,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,OUR LITTLE STAR,MELODY CUNNINGHAM,ZAC MOORE,MJCUNNINGHAM,ZMOORE,MJCUNNINGHAM|ZMOORE,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 286 starts, 5.2% win, 19.9% place, A/E 0.60, ROI -57.4%","Trainer prep profile: 349 starts, NEUTRAL, ELITE SAMPLE, win lift -3.6pts, place lift -6.3pts","Trainer market profile: 1022 starts, 7.4% win, 25.1% place, A/E 0.82, ROI -28.9%",Limited sample,"Jockey over short trips: 16 starts, 18.8% win, 31.2% place, A/E 1.75, ROI +31.2%",Not applicable today,"Trainer/jockey combination: 6 starts, 0.0% win, 50.0% place, A/E 0.00, ROI -100.0%",NEUTRAL,NEUTRAL,23,Jockey distance profile: A/E 1.75 from 16 starts,Trainer/jockey combination: 50.0% place from 6 starts,"Trainer prep profile: 349 starts, NEUTRAL, ELITE SAMPLE, win lift -3.6pts, place lift -6.3pts",Trainer distance profile: below market expectation,OUR LITTLE STAR has a neutral connection read. Jockey distance profile: A/E 1.75 from 16 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,TESSATORI,DAN MEAGHER,SAM KENNEDY,DFMEAGHER,SKKENNEDY,DFMEAGHER|SKKENNEDY,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 31 starts, 9.7% win, 19.4% place, A/E 1.04, ROI -44.5%","Trainer prep profile: 29 starts, NEUTRAL, MODERATE, win lift +3.5pts, place lift +7.7pts","Trainer market profile: 99 starts, 10.1% win, 26.3% place, A/E 0.90, ROI -64.2%",Limited sample,"Jockey over short trips: 58 starts, 1.7% win, 12.1% place, A/E 0.25, ROI -87.9%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,3,"Trainer prep profile: 29 starts, NEUTRAL, MODERATE, win lift +3.5pts, place lift +7.7pts",Jockey SP profile: ROI -100.0% from 10 starts,,Jockey distance profile: below market expectation,"TESSATORI has a neutral connection read. Trainer prep profile: 29 starts, NEUTRAL, MODERATE, win lift +3.5pts, place lift +7.7pts.",HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,WHAT YOU WILL,MATTHEW WILLIAMS,JADE SMITH,MJWILLIAMS,JMSMITH,MJWILLIAMS|JMSMITH,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 645 starts, 12.1% win, 36.3% place, A/E 0.86, ROI -23.2%","Trainer prep profile: 935 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -1.6pts","Trainer market profile: 2808 starts, 10.1% win, 33.4% place, A/E 0.74, ROI -36.1%",Limited sample,"Jockey over short trips: 29 starts, 10.3% win, 27.6% place, A/E 1.15, ROI -19.0%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,23,Jockey distance profile: A/E 1.15 from 29 starts,"Trainer prep profile: 935 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -1.6pts",Trainer SP profile: ROI -43.3% from 15 starts,Trainer market profile: below market expectation,WHAT YOU WILL has a neutral connection read. Jockey distance profile: A/E 1.15 from 29 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,PACKERS JOURNEY,NEIL DYER,OLIVIA EAST,NJDYER,OIEAST,NJDYER|OIEAST,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 503 starts, 5.2% win, 17.5% place, A/E 0.53, ROI -60.0%","Trainer prep profile: 723 starts, NEUTRAL, ELITE SAMPLE, win lift -2.6pts, place lift -6.2pts","Trainer market profile: 2101 starts, 7.3% win, 23.0% place, A/E 0.67, ROI -46.6%",Limited sample,"Jockey over short trips: 30 starts, 10.0% win, 43.3% place, A/E 0.66, ROI +421.3%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,11,Jockey distance profile: ROI +421.3% from 30 starts,"Trainer prep profile: 723 starts, NEUTRAL, ELITE SAMPLE, win lift -2.6pts, place lift -6.2pts",Trainer SP profile: ROI -100.0% from 8 starts,Trainer distance profile: below market expectation,PACKERS JOURNEY has a neutral connection read. Jockey distance profile: ROI +421.3% from 30 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,NOUBENTEKH,WAYNE WALTERS,KATE WALTERS,WHWALTERS,KWALTERS,WHWALTERS|KWALTERS,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 242 starts, 2.5% win, 12.8% place, A/E 0.41, ROI -83.6%","Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts | Combo prep profile: 238 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift -2.8pts","Trainer market profile: 1613 starts, 4.6% win, 19.4% place, A/E 0.66, ROI -45.3%",Limited sample,"Jockey over short trips: 265 starts, 4.2% win, 18.1% place, A/E 0.54, ROI -73.9%",Not applicable today,"Trainer/jockey combination: 546 starts, 6.2% win, 24.5% place, A/E 0.79, ROI -32.5%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts","Combo prep profile: 238 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift -2.8pts",Trainer SP profile: ROI +138.5% from 13 starts,Trainer distance profile: below market expectation,"NOUBENTEKH has a neutral connection read. Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts.",HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,SECRETDREAM,NIKI O'SHEA,CIAN MACREDMOND,NOSHEA,CMACREDMOND,NOSHEA|CMACREDMOND,DEVELOPING_CONNECTION,Limited sample,Limited sample,"Trainer prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -2.8pts, place lift -16.1pts","Trainer market profile: 45 starts, 11.1% win, 24.4% place, A/E 1.08, ROI -48.0%",Limited sample,"Jockey over short trips: 198 starts, 6.1% win, 24.2% place, A/E 0.83, ROI -44.5%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,19,Trainer market profile: A/E 1.08 from 45 starts,"Trainer prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift -2.8pts, place lift -16.1pts",Jockey SP profile: ROI -100.0% from 40 starts,Jockey distance profile: below market expectation,SECRETDREAM has a neutral connection read. Trainer market profile: A/E 1.08 from 45 starts.,HIGH,CANONICAL_BRIDGE
2026-06-26,BALLARAT SYNTHETIC,6,AMORE LUNARE,RHYS ARCHARD,HARRY COFFEY,RCARCHARD,HTCOFFEY,RCARCHARD|HTCOFFEY,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 184 starts, 4.3% win, 16.8% place, A/E 0.67, ROI -73.8%","Trainer prep profile: 227 starts, NEUTRAL, ELITE SAMPLE, win lift +4.7pts, place lift +4.8pts | Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift +0.0pts, place lift -4.8pts","Trainer market profile: 782 starts, 4.9% win, 19.1% place, A/E 0.78, ROI -46.6%",Limited sample,"Jockey over short trips: 1469 starts, 9.9% win, 31.9% place, A/E 0.74, ROI -43.3%",Not applicable today,"Trainer/jockey combination: 38 starts, 0.0% win, 13.2% place, A/E 0.00, ROI -100.0%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 227 starts, NEUTRAL, ELITE SAMPLE, win lift +4.7pts, place lift +4.8pts","Combo prep profile: 12 starts, NEUTRAL, DEVELOPING, win lift +0.0pts, place lift -4.8pts",Trainer SP profile: ROI -100.0% from 12 starts,Trainer distance profile: below market expectation,"AMORE LUNARE has a neutral connection read. Trainer prep profile: 227 starts, NEUTRAL, ELITE SAMPLE, win lift +4.7pts, place lift +4.8pts.",HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,6,POINT OF ECSTASY,MITCHELL FREEDMAN,RYAN HURDLE,MFREEDMAN,RJHURDLE,MFREEDMAN|RJHURDLE,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 609 starts, 14.4% win, 38.1% place, A/E 0.99, ROI -4.6%","Trainer prep profile: 662 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -2.8pts","Trainer market profile: 2148 starts, 12.3% win, 36.4% place, A/E 0.88, ROI -22.0%",Limited sample,"Jockey over short trips: 252 starts, 8.3% win, 24.6% place, A/E 0.92, ROI -12.4%",Not applicable today,"Trainer/jockey combination: 13 starts, 7.7% win, 15.4% place, A/E 0.82, ROI -61.5%",NEUTRAL,NEUTRAL,21,Trainer distance profile: 38.1% place from 609 starts,"Trainer prep profile: 662 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -2.8pts",Trainer SP profile: ROI -20.0% from 23 starts,Trainer/jockey combination: below market expectation,POINT OF ECSTASY has a neutral connection read. Trainer distance profile: 38.1% place from 609 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,BAD BLOOD,TONY & CALVIN MCEVOY,HARRY COFFEY,TCMCEVOY,HTCOFFEY,TCMCEVOY|HTCOFFEY,STRONG_CONNECTION,Limited sample,"Trainer over short trips: 537 starts, 17.3% win, 43.2% place, A/E 0.91, ROI -17.0%","Trainer prep profile: 463 starts, NEUTRAL, ELITE SAMPLE, win lift -1.4pts, place lift -2.9pts | Combo prep profile: 143 starts, NEUTRAL, ELITE SAMPLE, win lift -2.5pts, place lift -0.8pts","Trainer market profile: 2178 starts, 17.2% win, 43.9% place, A/E 0.95, ROI -28.2%",Limited sample,"Jockey over short trips: 1469 starts, 9.9% win, 31.9% place, A/E 0.74, ROI -43.3%",Not applicable today,"Trainer/jockey combination: 485 starts, 21.0% win, 48.0% place, A/E 1.06, ROI -30.8%",POSITIVE,POSITIVE,52,Trainer distance profile: 43.2% place from 537 starts,Trainer market profile: 43.9% place from 2178 starts,Trainer/jockey combination: A/E 1.06 from 485 starts,Jockey distance profile: below market expectation,BAD BLOOD has a positive connection read. Trainer distance profile: 43.2% place from 537 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,MOAKSUN,HENRY DWYER,CIAN MACREDMOND,HDWYER,CMACREDMOND,HDWYER|CMACREDMOND,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 632 starts, 9.3% win, 28.0% place, A/E 0.78, ROI -22.8%","Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts","Trainer market profile: 2737 starts, 11.3% win, 30.7% place, A/E 0.90, ROI -26.1%",Limited sample,"Jockey over short trips: 198 starts, 6.1% win, 24.2% place, A/E 0.83, ROI -44.5%",Not applicable today,"Trainer/jockey combination: 12 starts, 0.0% win, 0.0% place, A/E 0.00, ROI -100.0%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts",Trainer SP profile: ROI +243.2% from 37 starts,Jockey SP profile: ROI -100.0% from 40 starts,Trainer distance profile: below market expectation,"MOAKSUN has a neutral connection read. Trainer prep profile: 965 starts, NEUTRAL, ELITE SAMPLE, win lift -0.7pts, place lift -3.1pts.",HIGH,CANONICAL_BRIDGE
2026-06-26,BALLARAT SYNTHETIC,7,GISELLA,DAN O'SULLIVAN,ALANA KELLY,DOSULLIVAN,AKELLY,DOSULLIVAN|AKELLY,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 709 starts, 8.7% win, 28.1% place, A/E 0.76, ROI -32.5%","Trainer prep profile: 884 starts, NEUTRAL, ELITE SAMPLE, win lift -3.2pts, place lift -6.3pts","Trainer market profile: 3361 starts, 9.0% win, 28.8% place, A/E 0.78, ROI -25.7%",Limited sample,Limited sample,Not applicable today,Limited sample,NEUTRAL,NEUTRAL,1,"Trainer prep profile: 884 starts, NEUTRAL, ELITE SAMPLE, win lift -3.2pts, place lift -6.3pts",Trainer SP profile: ROI -100.0% from 16 starts,,Trainer distance profile: below market expectation,"GISELLA has a neutral connection read. Trainer prep profile: 884 starts, NEUTRAL, ELITE SAMPLE, win lift -3.2pts, place lift -6.3pts.",HIGH,CANONICAL_BRIDGE
2026-06-26,BALLARAT SYNTHETIC,7,TAINO ROCKET,AARON BAIN & NED TAYLOR,JACKSON RADLEY,ABNTAYLOR,JGRADLEY,ABNTAYLOR|JGRADLEY,DEVELOPING_CONNECTION,Limited sample,Limited sample,"Trainer prep profile: 14 starts, NEUTRAL, DEVELOPING, win lift +1.4pts, place lift +2.9pts","Trainer market profile: 20 starts, 15.0% win, 30.0% place, A/E 0.85, ROI +80.4%",Limited sample,"Jockey over short trips: 62 starts, 11.3% win, 33.9% place, A/E 0.63, ROI -48.4%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,29,Trainer market profile: ROI +80.4% from 20 starts,"Trainer prep profile: 14 starts, NEUTRAL, DEVELOPING, win lift +1.4pts, place lift +2.9pts",,Jockey distance profile: below market expectation,TAINO ROCKET has a neutral connection read. Trainer market profile: ROI +80.4% from 20 starts.,MEDIUM,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,ANGLING FOR INFO,DAVID O'PREY,BRITTANY BUTTON,DOPREY,BABUTTON,DOPREY|BABUTTON,DEVELOPING_CONNECTION,Limited sample,Limited sample,Limited sample,Limited sample,Limited sample,"Jockey over short trips: 120 starts, 7.5% win, 25.0% place, A/E 0.96, ROI -28.7%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,18,Jockey SP profile: ROI -100.0% from 19 starts,,,,ANGLING FOR INFO has a neutral connection read. Jockey SP profile: ROI -100.0% from 19 starts.,MEDIUM,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,MIN KIATA,WAYNE WALTERS,KATE WALTERS,WHWALTERS,KWALTERS,WHWALTERS|KWALTERS,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 242 starts, 2.5% win, 12.8% place, A/E 0.41, ROI -83.6%","Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts | Combo prep profile: 238 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift -2.8pts","Trainer market profile: 1613 starts, 4.6% win, 19.4% place, A/E 0.66, ROI -45.3%",Limited sample,"Jockey over short trips: 265 starts, 4.2% win, 18.1% place, A/E 0.54, ROI -73.9%",Not applicable today,"Trainer/jockey combination: 546 starts, 6.2% win, 24.5% place, A/E 0.79, ROI -32.5%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts","Combo prep profile: 238 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift -2.8pts",Trainer SP profile: ROI +138.5% from 13 starts,Trainer distance profile: below market expectation,"MIN KIATA has a neutral connection read. Trainer prep profile: 636 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -3.4pts.",HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,BARK,NEIL DYER,OLIVIA EAST,NJDYER,OIEAST,NJDYER|OIEAST,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 503 starts, 5.2% win, 17.5% place, A/E 0.53, ROI -60.0%","Trainer prep profile: 723 starts, NEUTRAL, ELITE SAMPLE, win lift -2.6pts, place lift -6.2pts","Trainer market profile: 2101 starts, 7.3% win, 23.0% place, A/E 0.67, ROI -46.6%",Limited sample,"Jockey over short trips: 30 starts, 10.0% win, 43.3% place, A/E 0.66, ROI +421.3%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,11,Jockey distance profile: ROI +421.3% from 30 starts,"Trainer prep profile: 723 starts, NEUTRAL, ELITE SAMPLE, win lift -2.6pts, place lift -6.2pts",Trainer SP profile: ROI -100.0% from 8 starts,Trainer distance profile: below market expectation,BARK has a neutral connection read. Jockey distance profile: ROI +421.3% from 30 starts.,HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,VERY TORQUEE,BEN BRISBOURNE,LACHLAN KING,BBRISBOURNE,LKING,BBRISBOURNE|LKING,DEVELOPING_CONNECTION,Limited sample,Limited sample,Limited sample,Limited sample,Limited sample,"Jockey over short trips: 688 starts, 8.6% win, 28.1% place, A/E 0.85, ROI -24.3%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,18,Jockey SP profile: ROI -100.0% from 41 starts,,,,VERY TORQUEE has a neutral connection read. Jockey SP profile: ROI -100.0% from 41 starts.,MEDIUM,CANONICAL_BRIDGE
2026-06-26,BALLARAT SYNTHETIC,7,HIGH AMBITIONS,SHANE NICHOLS & HAYDEN BLACK,TEO NUGENT,SNHBLACK,TMNUGENT,SNHBLACK|TMNUGENT,DEVELOPING_CONNECTION,Limited sample,"Trainer over short trips: 65 starts, 7.7% win, 26.2% place, A/E 0.70, ROI -54.0%","Trainer prep profile: 54 starts, NEUTRAL, STRONG, win lift -0.8pts, place lift -1.0pts | Combo prep profile: 9 starts, NEUTRAL, DEVELOPING, win lift -7.4pts, place lift +7.4pts","Trainer market profile: 187 starts, 8.0% win, 26.2% place, A/E 0.78, ROI -42.0%",Limited sample,"Jockey over short trips: 908 starts, 9.4% win, 28.7% place, A/E 0.89, ROI -18.4%",Not applicable today,"Trainer/jockey combination: 27 starts, 7.4% win, 37.0% place, A/E 0.48, ROI -56.7%",NEUTRAL,NEUTRAL,0,"Trainer prep profile: 54 starts, NEUTRAL, STRONG, win lift -0.8pts, place lift -1.0pts","Combo prep profile: 9 starts, NEUTRAL, DEVELOPING, win lift -7.4pts, place lift +7.4pts",Jockey SP profile: ROI -100.0% from 65 starts,Trainer distance profile: below market expectation,"HIGH AMBITIONS has a neutral connection read. Trainer prep profile: 54 starts, NEUTRAL, STRONG, win lift -0.8pts, place lift -1.0pts.",HIGH,BRIDGE_RESOLVED
2026-06-26,BALLARAT SYNTHETIC,7,POLISHED WOOD,MATTHEW SMERDON,JOHN ALLEN,MRSMERDON,JALLEN,MRSMERDON|JALLEN,STRONG_CONNECTION,Limited sample,"Trainer over short trips: 38 starts, 10.5% win, 21.1% place, A/E 0.99, ROI -36.2%","Trainer prep profile: 50 starts, NEUTRAL, STRONG, win lift -0.1pts, place lift -7.2pts | Combo prep profile: 7 starts, LOW SAMPLE, LOW SAMPLE, win lift +21.8pts, place lift +16.0pts","Trainer market profile: 137 starts, 13.1% win, 29.2% place, A/E 1.15, ROI -28.3%",Limited sample,"Jockey over short trips: 1237 starts, 13.8% win, 37.8% place, A/E 0.81, ROI -31.0%",Not applicable today,"Trainer/jockey combination: 18 starts, 33.3% win, 38.9% place, A/E 2.18, ROI +15.0%",STRONG,STRONG,62,Trainer market profile: A/E 1.15 from 137 starts,Trainer/jockey combination: A/E 2.18 from 18 starts,"Trainer prep profile: 50 starts, NEUTRAL, STRONG, win lift -0.1pts, place lift -7.2pts",Jockey distance profile: below market expectation,POLISHED WOOD has a strong connection read. Trainer market profile: A/E 1.15 from 137 starts.,HIGH,BRIDGE_RESOLVED
