race_date,track,race_no,race_key,runner_key,horse,horse_key,saddlecloth,barrier,jockey,trainer,model_rank,win_pct,fair_price,live_price,edge_pct,positive_1,positive_1_value,positive_2,positive_2_value,positive_3,positive_3_value,risk_1,risk_1_value,risk_2,risk_2_value,risk_3,risk_3_value,why_ranked_here,runner_profile_summary,projection_confidence_score,profile_confidence_score,market_confidence_score,data_quality_score,connection_confidence_score,final_confidence_score,confidence_band,confidence_explanation,last_5_ratings,last_5_rating_dates,rating_trend,rating_trend_delta,last_5_finish_positions,last_5_tracks,trend_label,trend_summary,rating_source_method,race_tempo,race_shape_label,race_shape_story,pace_advantage_runner,late_power_beneficiary,pressure_risk_runner,leader_count,on_pace_count,midfield_count,backmarker_count,explainability_feed_status,built_at,connection_score,connection_band,connection_positive_1,connection_positive_1_value,connection_positive_2,connection_positive_2_value,connection_risk_1,connection_risk_1_value,connection_narrative,market_expectation_label,sp_expectation_delta,trainer_track_sr,jockey_track_sr,combo_sr,combo_track_sr,sp_sample_starts,connection_summary_for_decision_engine,explainability_v1_2_status
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_CATTLEMANSBAR,CATTLEMAN'S BAR,CATTLEMANSBAR,1,6,TEO NUGENT,PAUL PREUSKER,12,4.74,21.08,0.0,,,,,,,,Projection Gap,-19.75,Distance Fit,0.0,Condition Fit,0.0,"Rank #12: strongest supports are limited positive evidence. Main risks are Projection Gap -19.75, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map OFF PACE | Action NO MARKET,90.0,53.0,45.0,93.33,95.0,72.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,43.42,2025-12-21,INSUFFICIENT_HISTORY,0.0,6,HORSHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,33,NEGATIVE,,,,,Underperforms SP,-32.8 pts from 11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-32.7629,6.4103,25.0,2.9412,,11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-21,CRANBOURNE,6,2026-06-21_CRANBOURNE_R6,2026-06-21_CRANBOURNE_R6_SOTOMAYOR,SOTOMAYOR,SOTOMAYOR,5,1,BRAD RAWILLER,MATT LAURIE,1,11.87,8.42,,,Class Fit,100.0,Projection Gap,+9.33,Runner Profile DNA,63.2,Condition Fit,36.0,Projected Speed,36.0,Condition,-1.12,"Rank #1: strongest supports are Class Fit 100.0, Projection Gap +9.33, Runner Profile DNA 63.2. Main risks are Condition Fit 36.0, Projected Speed 36.0, Condition -1.12.",Profile POSITIVE | Map PACE | Action NO MARKET,90.0,100,45.0,93.33,95.0,84.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 84.5 uses existing confidence where available; otherwise explanatory decomposition.,74.99 > 82.23 > 81.7 > 68.5 > 61.71,2026-02-27 > 2026-02-08 > 2026-02-01 > 2026-01-02 > 2025-12-20,IMPROVING,13.28,2 > 1 > 1 > 3 > 5,SOUTHSIDE CRANBOURNE > SPORTSBET-WANGARATTA > PICKLEBET PARK WERRIBEE > BET365 TERANG > BET365 COLAC,IMPROVING,IMPROVING: rating trend up 13.28 across last 5 available runs.,performance_rating_v6_research,FAST / PRESSURE,PRESSURE RACE,3 likely leaders create early pressure. Map advantage: GOLDEN SPRITZ. Pressure risk: DECANTED.,GOLDEN SPRITZ,,DECANTED,3,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,58,POSITIVE,Trainer track,21.2% from 80,Trainer/Jockey combo,16.7% from 12,Jockey track,0.0% from 12,Connection profile is strong: Trainer track 21.2% from 80 and trainer/jockey combo 16.7% from 12.,INSUFFICIENT_SP_SAMPLE,69.8198,21.25,0.0,16.6667,,2,Connection profile is strong: Trainer track 21.2% from 80 and trainer/jockey combo 16.7% from 12.,COMPLETE
2026-06-21,CRANBOURNE,6,2026-06-21_CRANBOURNE_R6,2026-06-21_CRANBOURNE_R6_LOTTAROC,LOTTAROC,LOTTAROC,6,5,DYLAN DEAN,DAVID NOONAN,8,7.98,12.54,,,Class Fit,68.1,Condition Fit,63.0,Sectionals,62.0,Projection Gap,-8.98,Distance Fit,38.0,Projected Speed,41.0,"Rank #8: strongest supports are Class Fit 68.1, Condition Fit 63.0, Sectionals 62.0. Main risks are Projection Gap -8.98, Distance Fit 38.0, Projected Speed 41.0.",Profile NEUTRAL | Map PACE | Action NO MARKET,90.0,93.4,45.0,93.33,95.0,82.85,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 82.8 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / PRESSURE,PRESSURE RACE,3 likely leaders create early pressure. Map advantage: GOLDEN SPRITZ. Pressure risk: DECANTED.,GOLDEN SPRITZ,,DECANTED,3,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,,0.0,0.0,,,0,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-21,CRANBOURNE,6,2026-06-21_CRANBOURNE_R6,2026-06-21_CRANBOURNE_R6_DECANTED,DECANTED,DECANTED,7,12,JAKE NOONAN,TRENT BUSUTTIN & NATALIE YOUNG,9,7.82,12.78,,,Projected Speed,82.0,Condition Fit,76.3,Class Fit,69.4,Projection Gap,-9.61,Profile,1.75,Distance,1.13,"Rank #9: strongest supports are Projected Speed 82.0, Condition Fit 76.3, Class Fit 69.4. Main risks are Projection Gap -9.61, Profile 1.75, Distance 1.13.",Profile POSITIVE | Map LEADER | Action NO MARKET,90.0,100,45.0,93.33,95.0,84.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 84.5 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / PRESSURE,PRESSURE RACE,3 likely leaders create early pressure. Map advantage: GOLDEN SPRITZ. Pressure risk: DECANTED.,GOLDEN SPRITZ,,DECANTED,3,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,38,NEGATIVE,Trainer track,13.3% from 173,,,Underperforms SP,-13.0 pts from 26,Connection profile is strong: Trainer track 13.3% from 173.,UNDERPERFORMS_MARKET,-13.0182,13.2948,2.9412,6.2016,7.6923,26,Connection profile is strong: Trainer track 13.3% from 173.,COMPLETE
2026-06-21,CRANBOURNE,6,2026-06-21_CRANBOURNE_R6,2026-06-21_CRANBOURNE_R6_HONEYMAKER,HONEY MAKER,HONEYMAKER,8,2,LUKE NOLEN,SHAWN MATHRICK,5,9.85,10.15,,,Condition Fit,70.8,Runner Profile DNA,64.6,Sectionals,63.0,Projected Speed,31.0,Projection Gap,-0.88,Distance,1.14,"Rank #5: strongest supports are Condition Fit 70.8, Runner Profile DNA 64.6, Sectionals 63.0. Main risks are Projected Speed 31.0, Projection Gap -0.88, Distance 1.14.",Profile POSITIVE | Map PACE | Action NO MARKET,67.64,100,45.0,93.33,95.0,77.79,SOLID,SOLID confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 77.8 uses existing confidence where available; otherwise explanatory decomposition.,74.15 > 53.71 > 43.3 > 50.08 > 81.7,2026-03-01 > 2026-02-11 > 2026-01-13 > 2025-12-30 > 2025-12-14,DECLINING,-7.55,2 > 7 > 10 > 7 > 1,SALE > SALE > BET365 YARRA VALLEY > STONY CREEK > TATURA,DECLINING,DECLINING: rating trend down -7.55 across last 5 available runs.,performance_rating_v6_research,FAST / PRESSURE,PRESSURE RACE,3 likely leaders create early pressure. Map advantage: GOLDEN SPRITZ. Pressure risk: DECANTED.,GOLDEN SPRITZ,,DECANTED,3,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,58,POSITIVE,Jockey track,12.9% from 62,Trainer track,15.2% from 33,,,Connection profile is strong: Jockey track 12.9% from 62 and trainer track 15.2% from 33.,INSUFFICIENT_SP_SAMPLE,,15.1515,12.9032,,,0,Connection profile is strong: Jockey track 12.9% from 62 and trainer track 15.2% from 33.,COMPLETE
2026-06-21,CRANBOURNE,6,2026-06-21_CRANBOURNE_R6,2026-06-21_CRANBOURNE_R6_LOPEDELARDO,LOPE DE LARDO,LOPEDELARDO,9,7,JOE BOWDITCH,GAVIN BEDGGOOD,7,8.0,12.5,,,Condition Fit,76.3,Class Fit,67.2,Sectionals,65.0,Distance Fit,0.0,Projection Gap,-8.86,Distance,-5.0,"Rank #7: strongest supports are Condition Fit 76.3, Class Fit 67.2, Sectionals 65.0. Main risks are Distance Fit 0.0, Projection Gap -8.86, Distance -5.0.",Profile NEUTRAL | Map MIDFIELD | Action NO MARKET,90.0,88.8,45.0,93.33,95.0,81.7,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 81.7 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / PRESSURE,PRESSURE RACE,3 likely leaders create early pressure. Map advantage: GOLDEN SPRITZ. Pressure risk: DECANTED.,GOLDEN SPRITZ,,DECANTED,3,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,41,NEGATIVE,Trainer track,16.5% from 91,,,Underperforms SP,-15.4 pts from 15,Connection profile is strong: Trainer track 16.5% from 91.,UNDERPERFORMS_MARKET,-15.4403,16.4835,10.3774,8.5106,0.0,15,Connection profile is strong: Trainer track 16.5% from 91.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_NEARCOFROD,NEARCO FROD,NEARCOFROD,1,2,JACKSON RADLEY,TONY & CALVIN MCEVOY,6,9.94,10.06,,,Sectionals,64.0,Sectionals,+2.1,Profile,+0.9,Distance Fit,0.0,Runner Profile DNA,33.1,Projected Speed,41.0,"Rank #6: strongest supports are Sectionals 64.0, Sectionals +2.1, Profile +0.9. Main risks are Distance Fit 0.0, Runner Profile DNA 33.1, Projected Speed 41.0.",Profile NEGATIVE | Map PACE | Action NO MARKET,65.57,70.1,45.0,93.33,95.0,69.7,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 69.7 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,6.25,,,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_REALIKA,REALIKA,REALIKA,10,9,BEAU MERTENS,GREG EURELL,7,9.7,10.31,,,Distance Fit,66.8,Class Fit,66.1,Sectionals,64.0,Condition Fit,27.0,Projected Speed,32.0,Projection Gap,-1.21,"Rank #7: strongest supports are Distance Fit 66.8, Class Fit 66.1, Sectionals 64.0. Main risks are Condition Fit 27.0, Projected Speed 32.0, Projection Gap -1.21.",Profile NEUTRAL | Map MIDFIELD | Action NO MARKET,68.63,90.3,45.0,93.33,95.0,75.66,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 75.7 uses existing confidence where available; otherwise explanatory decomposition.,,2026-06-03 > 2026-05-15 > 2026-04-29 > 2025-11-06 > 2025-11-06,INSUFFICIENT_HISTORY,0.0,3 > 6 > 2 > 9 > 9,SPORTSBET SANDOWN LAKESIDE > SOUTHSIDE PAKENHAM > CAULFIELD HEATH > FLEMINGTON > FLEMINGTON,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,49,NEUTRAL,Jockey track,12.3% from 155,,,Combo at track,0.0% from 5,Connection profile is strong: Jockey track 12.3% from 155.,MARKET_NEUTRAL,-4.4198,11.4943,12.2581,10.687,0.0,44,Connection profile is strong: Jockey track 12.3% from 155.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_POWERPIVOT,POWER PIVOT,POWERPIVOT,11,11,CRAIG NEWITT,KEN & KASEY KEYS,12,1.74,57.57,,,Condition Fit,62.0,Sectionals,61.0,Class Fit,59.2,Projection Gap,-22.92,Projected Speed,26.0,Distance Fit,27.0,"Rank #12: strongest supports are Condition Fit 62.0, Sectionals 61.0, Class Fit 59.2. Main risks are Projection Gap -22.92, Projected Speed 26.0, Distance Fit 27.0.",Profile NEUTRAL | Map BACKMARKER | Action NO MARKET,90.0,90.4,45.0,93.33,95.0,82.1,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 82.1 uses existing confidence where available; otherwise explanatory decomposition.,47.52,2025-11-22,INSUFFICIENT_HISTORY,0.0,9,SOUTHSIDE CRANBOURNE,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,29,POOR,,,,,Underperforms SP,-6.1 pts from 32,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-6.1225,1.6667,11.465,10.5263,0.0,32,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_ZEYNO,ZEYNO,ZEYNO,12,13,JAKE NOONAN,JULIUS SANDHU,4,11.05,9.05,,,Class Fit,86.8,Projection Gap,+4.83,Sectionals,63.0,Distance Fit,0.0,Condition Fit,0.0,Runner Profile DNA,28.9,"Rank #4: strongest supports are Class Fit 86.8, Projection Gap +4.83, Sectionals 63.0. Main risks are Distance Fit 0.0, Condition Fit 0.0, Runner Profile DNA 28.9.",Profile POOR | Map BACKMARKER | Action NO MARKET,79.49,65.9,45.0,93.33,95.0,72.82,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-29 > 2026-05-17 > 2026-04-24 > 2026-04-24,INSUFFICIENT_HISTORY,0.0,2 > 4 > 1 > 1,SOUTHSIDE PAKENHAM > SALE > SOUTHSIDE CRANBOURNE > SOUTHSIDE CRANBOURNE,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,60,POSITIVE,Trainer/Jockey combo,20.6% from 34,Outperforms SP,+23.1 pts from 14,Jockey track,2.9% from 170,Connection profile is strong: Trainer/Jockey combo 20.6% from 34 and outperforms sp +23.1 pts from 14 and outperform market expectation.,OUTPERFORMS_MARKET,23.0682,11.7021,2.9412,20.5882,,14,Connection profile is strong: Trainer/Jockey combo 20.6% from 34 and outperforms sp +23.1 pts from 14 and outperform market expectation.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_ADIRARIVER,ADIRA RIVER,ADIRARIVER,13,1,JABEZ JOHNSTONE,CIARON MAHER,1,12.52,7.98,,,Projection Gap,+12.19,Projected Speed,70.0,Sectionals,63.0,Distance Fit,0.0,Runner Profile DNA,32.2,Distance,-5.0,"Rank #1: strongest supports are Projection Gap +12.19, Projected Speed 70.0, Sectionals 63.0. Main risks are Distance Fit 0.0, Runner Profile DNA 32.2, Distance -5.0.",Profile NEGATIVE | Map PACE | Action NO MARKET,90.0,69.2,45.0,93.33,95.0,76.8,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 76.8 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-26 > 2026-05-10 > 2026-05-09 > 2026-04-23 > 2026-04-17,INSUFFICIENT_HISTORY,0.0,1 > SCR > 2 > 5 > SCR,BET365 HAMILTON > SPORTSBET-BALLARAT > ARARAT > SOUTHSIDE PAKENHAM > SOUTHSIDE CRANBOURNE,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,54,NEUTRAL,Trainer track,14.4% from 125,,,,,Connection profile is strong: Trainer track 14.4% from 125.,INSUFFICIENT_SP_SAMPLE,,14.4,,,,0,Connection profile is strong: Trainer track 14.4% from 125.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_HIGHNESS,HIGHNESS,HIGHNESS,2,12,JOE BOWDITCH,RACHAEL CUNNINGHAM,9,3.53,28.36,,,Condition Fit,71.4,Class Fit,66.1,Sectionals,63.0,Projection Gap,-20.31,Distance Fit,36.0,Pace,1.6,"Rank #9: strongest supports are Condition Fit 71.4, Class Fit 66.1, Sectionals 63.0. Main risks are Projection Gap -20.31, Distance Fit 36.0, Pace 1.6.",Profile NEUTRAL | Map MIDFIELD | Action NO MARKET,90.0,94.8,45.0,93.33,95.0,83.2,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 83.2 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,12.7356,0.0,10.3774,12.5,,6,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_FURTHERESTPOINT,FURTHEREST POINT,FURTHERESTPOINT,3,8,BILLY EGAN,MICHAEL KENT,8,9.53,10.49,,,Class Fit,66.5,Sectionals,64.0,Condition Fit,62.0,Projection Gap,-1.9,Projected Speed,44.0,Late Power,0.44,"Rank #8: strongest supports are Class Fit 66.5, Sectionals 64.0, Condition Fit 62.0. Main risks are Projection Gap -1.9, Projected Speed 44.0, Late Power 0.44.",Profile POSITIVE | Map MIDFIELD | Action NO MARKET,70.7,100,45.0,93.33,95.0,78.71,SOLID,SOLID confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 78.7 uses existing confidence where available; otherwise explanatory decomposition.,79.43 > 58.04,2025-12-12 > 2025-11-13,IMPROVING,21.39,1 > 4,LADBROKES GEELONG > BET365 SEYMOUR,IMPROVING,IMPROVING: rating trend up 21.39 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,9.396,,,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_RAINSUN,RAINSUN,RAINSUN,4,5,LACHLAN NEINDORF,MARK WALKER,5,11.02,9.07,,,Projected Speed,86.0,Projection Gap,+4.74,Class Fit,72.0,Distance Fit,0.0,Condition Fit,0.0,Runner Profile DNA,24.0,"Rank #5: strongest supports are Projected Speed 86.0, Projection Gap +4.74, Class Fit 72.0. Main risks are Distance Fit 0.0, Condition Fit 0.0, Runner Profile DNA 24.0.",Profile POOR | Map OFF PACE | Action NO MARKET,79.22,65.0,45.0,93.33,95.0,72.52,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.5 uses existing confidence where available; otherwise explanatory decomposition.,74.95,2026-05-16,INSUFFICIENT_HISTORY,0.0,2,WOD,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,63,POSITIVE,Trainer track,31.2% from 16,Trainer/Jockey combo,14.8% from 27,,,Connection profile is strong: Trainer track 31.2% from 16 and trainer/jockey combo 14.8% from 27.,INSUFFICIENT_SP_SAMPLE,9.9639,31.25,,14.8148,,8,Connection profile is strong: Trainer track 31.2% from 16 and trainer/jockey combo 14.8% from 27.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_SQUIDPROQUO,SQUID PRO QUO,SQUIDPROQUO,5,4,ZAC SPAIN,ENVER JUSUFOVIC,2,12.52,7.98,,,Projection Gap,+12.19,Distance Fit,100.0,Condition Fit,76.0,Sectionals,1.95,Profile,0.9,Late Power,0.4,"Rank #2: strongest supports are Projection Gap +12.19, Distance Fit 100.0, Condition Fit 76.0. Main risks are Sectionals 1.95, Profile 0.9, Late Power 0.4.",Profile STRONG | Map PACE | Action NO MARKET,90.0,100,45.0,93.33,95.0,84.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 84.5 uses existing confidence where available; otherwise explanatory decomposition.,,2026-06-01 > 2026-05-22 > 2026-05-14 > 2026-05-01 > 2026-04-29,INSUFFICIENT_HISTORY,0.0,1 > 9 > SCR > 10 > SCR,BET365 PARK KILMORE > LADBROKES GEELONG > PICKLEBET PARK WERRIBEE > SOUTHSIDE PAKENHAM > CAULFIELD HEATH,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,58,POSITIVE,Trainer track,22.2% from 72,,,,,Connection profile is strong: Trainer track 22.2% from 72.,INSUFFICIENT_SP_SAMPLE,96.6102,22.2222,11.7188,20.0,,1,Connection profile is strong: Trainer track 22.2% from 72.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_LARRYOCTANE,LARRYOCTANE,LARRYOCTANE,6,6,BAILEY KINNINMONT,LUKE OLIVER,11,2.77,36.12,,,Distance Fit,95.5,Runner Profile DNA,64.7,Sectionals,62.0,Projection Gap,-21.59,Projected Speed,35.0,Condition Fit,38.0,"Rank #11: strongest supports are Distance Fit 95.5, Runner Profile DNA 64.7, Sectionals 62.0. Main risks are Projection Gap -21.59, Projected Speed 35.0, Condition Fit 38.0.",Profile POSITIVE | Map OFF PACE | Action NO MARKET,90.0,100,45.0,93.33,95.0,84.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 84.5 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-28 > 2025-09-23 > 2025-09-13 > 2025-08-18 > 2025-08-01,INSUFFICIENT_HISTORY,0.0,8 > 9 > 1 > 1 > 4,MOE > MOE > DONALD > SPORTSBET-PAKENHAM SYNTHETIC > SOUTHSIDE CRANBOURNE,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,8.5366,,0.0,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-21,CRANBOURNE,7,2026-06-21_CRANBOURNE_R7,2026-06-21_CRANBOURNE_R7_MADESIAN,MADESIAN,MADESIAN,7,7,DANIEL STACKHOUSE,TRENT BUSUTTIN & NATALIE YOUNG,10,3.15,31.77,,,Projected Speed,87.0,Class Fit,70.8,Distance Fit,62.0,Projection Gap,-20.98,Condition Fit,27.0,Rating,-11.0,"Rank #10: strongest supports are Projected Speed 87.0, Class Fit 70.8, Distance Fit 62.0. Main risks are Projection Gap -20.98, Condition Fit 27.0, Rating -11.0.",Profile NEUTRAL | Map LEADER | Action NO MARKET,90.0,94.3,45.0,93.33,95.0,83.07,HIGH,HIGH confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 83.1 uses existing confidence where available; otherwise explanatory decomposition.,49.18,2026-03-15,INSUFFICIENT_HISTORY,0.0,7,BET365 YARRA VALLEY,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: RAINSUN. Pressure risk: MADESIAN.,RAINSUN,,MADESIAN,5,2,4,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,59,POSITIVE,Trainer/Jockey combo,16.7% from 18,Trainer track,13.3% from 173,,,Connection profile is strong: Trainer/Jockey combo 16.7% from 18 and trainer track 13.3% from 173.,INSUFFICIENT_SP_SAMPLE,5.3779,13.2948,11.7318,16.6667,0.0,6,Connection profile is strong: Trainer/Jockey combo 16.7% from 18 and trainer track 13.3% from 173.,COMPLETE
